ssn|cc_num|first|last|gender|street|city|state|zip|lat|long|city_pop|job|dob|acct_num|profile
005-89-7529|4186314715890|Chad|Mueller|M|90002 Victor Roads Suite 780|Gastonia|NC|28052|35.2449|-81.2194|102620|Dramatherapist|1991-01-26|578463370838|adults_2550_male_urban.json
796-12-2929|213124639888586|Kathleen|Vincent|F|8237 Stacey Square|Silver City|NM|88061|32.79|-108.2749|18585|Community education officer|1938-09-04|424127775030|adults_50up_female_urban.json
567-16-6719|4115674305588119|Teresa|Hill|F|5119 Nicole Loaf|Somerset|PA|15501|40.0248|-79.0808|19090|Psychotherapist, dance movement|1953-09-26|885206395648|adults_50up_female_urban.json
794-01-4090|6506247026681034|Barry|Doyle|M|686 Pennington Mountain Apt. 042|Indianapolis|IN|46260|39.8977|-86.1797|910148|Designer, textile|1972-08-31|778996478702|adults_50up_male_urban.json
214-49-8630|4439217830559|Kayla|Woodward|F|33832 Gonzalez Ranch|Saint James|NY|11780|40.8813|-73.1591|15524|Petroleum engineer|1973-03-26|980670032275|adults_2550_female_urban.json
222-25-2473|4115634474888|Jeremy|Bean|M|40208 Alexander Path Apt. 983|Midlothian|VA|23113|37.5109|-77.6429|88279|Hospital doctor|1964-07-31|320946828380|adults_50up_male_urban.json
563-89-4087|30518576777440|Ashley|Jimenez|F|704 Phillips Crescent Apt. 483|Washington|DC|20016|38.9381|-77.086|601723|Geologist, engineering|1996-12-27|935872994633|adults_2550_female_urban.json
354-21-1391|2715357803190681|Charles|Smith|M|444 Bryan Square Apt. 453|La Grande|OR|97850|45.3304|-118.0852|16955|Freight forwarder|1944-09-24|175814650712|adults_50up_male_urban.json
586-78-6557|4556103797624|Kyle|Schneider|M|1590 Villanueva Trail Suite 456|Sikeston|MO|63801|36.8911|-89.582|23123|Customer service manager|1970-06-08|246995695976|adults_50up_male_urban.json
253-67-0063|6595122544970635|Molly|Torres|F|981 Kimberly Skyway|Buckeye|AZ|85326|33.389|-112.6077|63868|Transport planner|1970-03-30|32587391926|adults_50up_female_urban.json
531-23-9666|2531436503504961|Mariah|Thompson|F|86655 Ruth Forest Suite 547|Wilmington|NC|28409|34.1663|-77.8723|186140|Photographer|1927-07-20|720720566489|adults_50up_female_urban.json
696-29-8724|4456653311910|Chase|Martin|M|20812 John Vista Suite 396|Eugene|OR|97404|44.1005|-123.1334|191096|Journalist, newspaper|1985-10-31|601737698523|adults_2550_male_urban.json
605-79-9353|575121014162|Judith|Wheeler|F|5079 Kiara Rapids Suite 379|Mesa|AZ|85208|33.3984|-111.6513|478404|Broadcast engineer|2000-03-01|271258325129|young_adults_female_urban.json
049-82-0132|4361043416678|Erin|Howard|F|3323 Hardin Plaza|Calumet City|IL|60409|41.6153|-87.5483|37186|Investment banker, corporate|1988-08-04|469997232677|adults_2550_female_urban.json
395-93-8071|581923476328|Christine|Reed|F|2808 Cobb Crescent Suite 972|Saint Cloud|FL|34772|28.1905|-81.2645|61432|International aid/development worker|1980-06-28|652590557279|adults_2550_female_urban.json
250-31-9119|2298083557903104|Karen|Castro|F|03834 Thomas Isle Suite 820|Boise|ID|83705|43.5851|-116.2191|255947|Designer, exhibition/display|1976-08-07|599111597186|adults_2550_female_urban.json
641-73-7168|213139787577237|Tracy|Garcia|F|7466 Warren Loop Apt. 170|Lindenhurst|NY|11757|40.6884|-73.3745|45700|Musician|1945-05-31|223112505477|adults_50up_female_urban.json
757-78-3901|6011461102174842|Lucas|Berg|M|594 Lucas Falls Apt. 033|Milton|FL|32583|30.5761|-87.0663|83284|IT consultant|1996-10-12|179253659103|adults_2550_male_urban.json
066-11-4865|4503398582448561|Elizabeth|Smith|F|85871 Alexander Roads Apt. 131|Hinsdale|IL|60521|41.8001|-87.9287|17597|Wellsite geologist|1993-09-03|578016325409|adults_2550_female_urban.json
055-69-2137|38223313573242|Troy|Norman|M|575 Anthony Parkway Apt. 041|Colton|CA|92324|34.0315|-117.2874|56505|Herbalist|1964-06-30|761943985289|adults_50up_male_urban.json
064-14-0086|3516093518527870|Jack|Brown|M|148 Patterson Estate|Okmulgee|OK|74447|35.6288|-95.9697|17275|Recycling officer|1986-05-12|698469517105|adults_2550_male_urban.json
063-06-2792|4965393972425627|Kerry|Moore|F|477 Kelly Mews Apt. 461|Queen Anne|MD|21657|38.9456|-75.9777|777|Product/process development scientist|1950-03-15|339333782720|adults_50up_female_rural.json
824-42-4924|4115879162750|Steven|Weeks|M|2584 Hernandez Spring|Folsom|PA|19033|39.8901|-75.3296|7777|Housing manager/officer|1989-10-21|526502790554|adults_2550_male_urban.json
506-83-2207|6011261997013547|Shannon|Lindsey|F|273 Daniel Throughway Apt. 340|Oelwein|IA|50662|42.6811|-91.9131|7238|Broadcast engineer|1989-08-13|371733595119|adults_2550_female_urban.json
776-22-9396|30545507588372|Ricky|Lewis|M|107 Theresa Wells Apt. 145|Santa Ana|CA|92703|33.7489|-117.9072|348131|Industrial buyer|1998-09-13|333236181174|young_adults_male_urban.json
717-48-0603|2412579388597123|Andrew|Blair|M|67037 Clark Mill Apt. 774|Vale|OR|97918|44.0039|-117.2674|4537|Education administrator|1987-06-21|389064539071|adults_2550_male_urban.json
423-56-8813|4666988198088455|Brian|Bell|M|400 Sanders Rue Suite 834|Fisherville|KY|40023|38.1652|-85.4282|4118|Commercial art gallery manager|1936-06-06|709544226850|adults_50up_male_urban.json
697-85-3540|4209876941825415150|Thomas|Black|M|2438 Hardin Path|Bethel|ME|04217|44.4162|-70.8037|3312|Minerals surveyor|1991-12-07|831213630703|adults_2550_male_urban.json
435-71-6556|4037221820325|Christopher|Gonzalez|M|42877 Ayala Village Apt. 630|Lennon|MI|48449|42.9693|-83.9279|3147|Television/film/video producer|1986-12-20|158940912295|adults_2550_male_urban.json
473-86-3588|3558541210161686|Maria|Daniel|F|73918 Dean Viaduct Suite 689|Genoa City|WI|53128|42.5323|-88.3485|8947|Technical author|1975-09-08|583991241063|adults_2550_female_urban.json
824-70-4719|30543921860436|Christian|Neal|M|684 Mark Shore|Fontana|CA|92336|34.1173|-117.4378|221665|Financial manager|1981-12-21|800389018350|adults_2550_male_urban.json
338-08-1972|3532792825125175|Christopher|Gonzalez|M|7842 Ferguson Underpass|Durham|NC|27701|35.9967|-78.8966|256789|Civil engineer, consulting|1986-12-04|881976620748|adults_2550_male_urban.json
102-55-1950|30148397052383|Patricia|Flores|F|2655 Chan Crossroad|San Antonio|TX|78233|29.5563|-98.3643|1595797|Exhibition designer|1949-04-21|556579119865|adults_50up_female_urban.json
248-56-5497|3548458789955229|Michelle|Reyes|F|797 Kyle Skyway|Abbeville|LA|70510|29.9466|-92.2416|25313|Sales executive|1963-06-09|577959463835|adults_50up_female_urban.json
777-09-4998|30472690822015|Chelsea|Brown|F|8561 Lisa Meadow Suite 720|Fairdale|KY|40118|38.1087|-85.7549|9724|Higher education lecturer|1956-07-07|182636487332|adults_50up_female_urban.json
555-82-8169|3531779199413957|Jennifer|Cohen|F|5362 Andrew Stravenue Suite 056|Tarentum|PA|15084|40.6187|-79.7852|10130|Chief Executive Officer|1985-05-18|53630550240|adults_2550_female_urban.json
477-75-1772|30347623959490|Lori|Allison|F|51684 Kevin Parks Suite 628|Brundidge|AL|36010|31.7013|-85.8177|4677|Surveyor, building control|2002-04-04|100800978299|young_adults_female_urban.json
122-72-6468|4616864300542336|Tina|Bennett|F|3797 Matthew Forks Suite 290|Santa Monica|CA|90402|34.0349|-118.503|92043|Radiographer, diagnostic|1960-08-12|220996679867|adults_50up_female_urban.json
837-45-3023|4689427795635460|Jennifer|Smith|F|23792 Sutton Lakes Suite 494|Bozeman|MT|59715|45.6693|-111.0431|58934|Therapist, drama|1979-03-19|4865946299|adults_2550_female_urban.json
686-90-6558|2264815190365427|Stephanie|Freeman|F|004 Keller Groves Apt. 929|Elk Grove Village|IL|60007|42.0076|-87.9931|33820|Research officer, trade union|2000-07-31|539037143636|young_adults_female_urban.json
675-61-9362|4272998336151|Jeff|Whitaker|M|786 Lauren Trail Apt. 091|Ashland|KY|41102|38.4218|-82.7173|40470|Ship broker|1983-09-17|344161878427|adults_2550_male_urban.json
089-21-8665|4551216990673714|Lisa|Sloan|F|5697 Stanley Burgs Apt. 820|Lafayette|LA|70506|30.2077|-92.0656|151705|Consulting civil engineer|1971-06-27|811941435214|adults_50up_female_urban.json
097-71-2336|344589947978364|Adriana|White|F|0062 Kristen Bypass Suite 663|Flint|MI|48505|43.0634|-83.7001|162969|Psychiatrist|1935-07-20|656386367721|adults_50up_female_urban.json
102-97-6151|3505416168410332|Karen|Hoffman|F|40047 Keller Grove|San Francisco|CA|94133|37.8002|-122.4091|805301|Surveyor, mining|1928-10-15|185443475031|adults_50up_female_urban.json
165-58-5574|4778011978965886|Karen|Frost|F|05737 Tammy Rapids|Union City|CA|94587|37.5895|-122.0497|69516|Applications developer|1976-01-11|637020721677|adults_2550_female_urban.json
127-69-0637|213170465387367|Debbie|Evans|F|0675 Robinson Pine|Halethorpe|MD|21227|39.2309|-76.6969|33534|Engineer, structural|1985-04-24|334633435297|adults_2550_female_urban.json
633-71-3581|213105640029724|Jill|Espinoza|F|92976 Paul Island|Port O Connor|TX|77982|28.14|-96.7751|1253|Illustrator|1950-09-04|471802168627|adults_50up_female_rural.json
288-46-0902|4257965260781|Nathan|Perez|M|775 Perry Ferry|Newton|TX|75966|30.8351|-93.7497|5371|Clinical cytogeneticist|2003-02-07|282695820410|young_adults_male_urban.json
445-06-4551|349646636865180|Jeffrey|Horton|M|730 Jason Locks|Buffalo|NY|14207|42.9491|-78.8978|564824|Animator|2003-07-05|533597884395|young_adults_male_urban.json
827-83-4339|4766269896722965042|Thomas|Duke|M|686 Thomas Street Apt. 213|Little Elm|TX|75068|33.1768|-96.9583|34934|Industrial/product designer|1978-09-06|283677686192|adults_2550_male_urban.json
272-39-5714|4714083684372288111|Jamie|King|M|0241 Ford Forge|Reynoldsburg|OH|43068|39.9551|-82.8035|51836|Hydrographic surveyor|1977-02-07|636000706196|adults_2550_male_urban.json
674-70-2345|6011805492062597|Calvin|Adams|M|04332 Avery Forest|San Bernardino|CA|92410|34.1069|-117.2975|236660|Civil Service fast streamer|1967-05-19|788138071595|adults_50up_male_urban.json
869-49-8588|3571548193562809|Melissa|Gregory|F|142 Wilson Ford|Lawndale|NC|28090|35.4449|-81.5336|8342|Designer, fashion/clothing|1984-03-29|306094082462|adults_2550_female_urban.json
873-81-4765|30256926987019|Aaron|Parker|M|209 Michelle Square Apt. 435|O Fallon|IL|62269|38.5718|-89.8957|31348|Data scientist|1996-08-17|93200071934|adults_2550_male_urban.json
370-51-5897|4758239788358|Jamie|Singh|M|401 Ferguson Junctions|Thomasville|NC|27360|35.8713|-80.0913|46084|Chartered management accountant|1970-09-15|464611690539|adults_50up_male_urban.json
697-42-1515|4047408308119|Michael|Gonzalez|M|1194 Sparks Rest|Glen Allen|VA|23059|37.7284|-77.5544|65336|Editorial assistant|1945-04-05|131766647007|adults_50up_male_urban.json
795-43-5595|3520511684162069|Daniel|Booker|M|1861 Debbie Ville Apt. 794|Fontana|CA|92337|34.0498|-117.4706|221665|Designer, exhibition/display|1995-01-18|119405806109|adults_2550_male_urban.json
597-14-5919|3544021946769869|Brian|Thornton|M|0804 James Lake|Redwood City|CA|94065|37.5331|-122.2486|104429|Health service manager|1992-02-07|840586579427|adults_2550_male_urban.json
718-24-3761|4143243073528412|Darlene|Brown|F|07830 Jeffrey Village Suite 791|San Diego|CA|92128|33.0067|-117.069|1241364|Accounting technician|1935-11-02|231062033847|adults_50up_female_urban.json
428-10-9192|4366141305611727|Randall|Harvey|M|8015 Green Spur Suite 176|Farmington|NM|87401|36.7412|-108.1797|57780|Technical author|1971-08-12|837815663702|adults_50up_male_urban.json
424-47-4620|675976154491|Tony|Perez|M|92321 Wood Crescent|Hollywood|FL|33029|25.9924|-80.4089|420284|Purchasing manager|1986-02-06|194768251340|adults_2550_male_urban.json
836-05-7534|502082760955|Philip|Larson|M|5791 Nicole Drive|Park Rapids|MN|56470|46.9377|-95.0383|10334|Medical secretary|1948-08-16|975043253447|adults_50up_male_urban.json
783-99-4472|6011544296258081|Steven|Murphy|M|268 Anderson Valley Apt. 958|San Francisco|CA|94114|37.7587|-122.433|805301|Administrator, sports|1983-06-02|120886651581|adults_2550_male_urban.json
628-44-9258|3504876520347558|Michelle|Estrada|F|230 Anthony Squares Apt. 376|Baden|PA|15005|40.6416|-80.1985|9450|Chiropractor|1935-06-27|562114946270|adults_50up_female_urban.json
548-16-4754|6546679138011480|Rebecca|Wilson|F|92603 Boyd Summit Suite 560|Phoenix|AZ|85018|33.4958|-111.9883|1312922|Retail manager|1989-02-13|941550094072|adults_2550_female_urban.json
096-64-3904|4762825497917104|Melissa|Butler|F|30477 Nicole Mews Suite 258|Upland|CA|91786|34.1144|-117.6583|77103|Financial controller|1967-10-08|722569337467|adults_50up_female_urban.json
677-27-0661|4535525575099|David|Williamson|M|9408 Eric Row|Winona|MO|65588|37.0169|-91.3121|2680|Broadcast engineer|1999-02-05|334754776312|young_adults_male_urban.json
239-65-4016|5310915710300008|Caleb|Brown|M|4250 Marcus Shoal Apt. 208|Belpre|OH|45714|39.2868|-81.5968|9951|Sports therapist|2002-12-21|636127211983|young_adults_male_urban.json
741-61-7185|6011285055580915|Mary|Mason|F|32946 Sullivan Shores|Wexford|PA|15090|40.612|-80.0649|21202|Set designer|1948-12-23|641245873161|adults_50up_female_urban.json
793-88-1147|370572374853125|Alexis|Robertson|F|334 John Street|Kissimmee|FL|34746|28.268|-81.4675|228365|Emergency planning/management officer|2003-05-21|753865528648|young_adults_female_urban.json
797-25-1297|38137949810630|Elizabeth|Martin|F|486 Ann Crescent|Bradenton|FL|34207|27.4394|-82.5778|216518|Conservation officer, historic buildings|1998-09-22|79192584715|young_adults_female_urban.json
049-05-3579|578743918372|Samuel|Morales|M|5481 Castro Alley|Parishville|NY|13672|44.5927|-74.7941|602|Archaeologist|1944-12-04|975392678519|adults_50up_male_rural.json
601-70-1684|342998042945628|Michelle|Briggs|F|276 Samantha Forks|Austin|TX|78735|30.249|-97.8414|940359|Hydrographic surveyor|1930-11-28|25106989996|adults_50up_female_urban.json
354-72-3904|4611278956753859196|Monica|Martinez|F|160 Jamie Inlet|Ilion|NY|13357|43.0064|-75.0484|11096|Printmaker|2002-06-17|287415297800|young_adults_female_urban.json
292-79-3052|4350597384803212|Jennifer|Wilson|F|9033 Dustin Falls Apt. 910|Phoenix|AZ|85014|33.5103|-112.0556|1312922|Water quality scientist|1962-12-01|629863281159|adults_50up_female_urban.json
762-21-7719|4104856064667318817|Lisa|Bradford|F|220 Cooper Glen Suite 324|Eugene|OR|97404|44.1005|-123.1334|191096|Geophysicist/field seismologist|1968-08-03|125832483941|adults_50up_female_urban.json
044-65-6516|375743319069011|James|Turner|M|1184 Mosley Brooks|Howard Beach|NY|11414|40.6588|-73.8438|26148|Publishing copy|1986-01-21|927920880958|adults_2550_male_urban.json
313-87-2896|4374327531716|John|Brown|M|1487 Thomas Burg|Boyce|LA|71409|31.3216|-92.6867|6874|Multimedia specialist|2000-04-28|353634278682|young_adults_male_urban.json
754-07-9023|6547153995264938|Michelle|Davis|F|74149 Kenneth Highway Suite 121|Sulphur|OK|73086|34.5116|-96.9797|8345|Customer service manager|1956-05-29|692389817651|adults_50up_female_urban.json
434-56-2894|502079180910|Lisa|Warner|F|1689 Gutierrez Mount|Moline|IL|61265|41.4906|-90.498|45099|Food technologist|1992-05-30|143977429086|adults_2550_female_urban.json
539-66-3802|573178620668|Brian|Wise|M|8113 Ayers Station|Darlington|SC|29532|34.3003|-79.8732|26470|Psychologist, clinical|1991-09-26|129862421279|adults_2550_male_urban.json
456-82-9715|4495037547682|Erin|Johnston|F|8452 Ryan Coves|New York City|NY|10128|40.7816|-73.9511|1577385|Conservation officer, historic buildings|1995-10-17|794488811228|adults_2550_female_urban.json
187-28-2050|6586220614131640|Tammy|Martin|F|171 Andrew Ford Apt. 407|Atlanta|GA|30305|33.832|-84.3851|900273|Trade union research officer|1968-09-15|246581636576|adults_50up_female_urban.json
335-72-4024|213133418750438|Gregory|Henson|M|0173 Natalie Burgs|Morris Plains|NJ|07950|40.8445|-74.4824|19564|Printmaker|1963-05-05|39571500264|adults_50up_male_urban.json
807-98-1623|3569299244016742|Tanya|Rodriguez|F|48640 Brittany Dale|Bonesteel|SD|57317|43.0695|-98.988|526|Lecturer, higher education|1976-04-11|520041885748|adults_2550_female_rural.json
227-21-0880|4634557387421750050|Mary|Prince|F|7249 Raymond Fields Apt. 796|Coos Bay|OR|97420|43.2151|-124.1984|27473|Health promotion specialist|1941-08-27|398946967963|adults_50up_female_urban.json
667-40-1179|4238997098870341|Nicole|Warren|F|1196 Montgomery Corner|Dillsburg|PA|17019|40.0964|-77.0339|17721|Energy engineer|1978-09-30|140583276758|adults_2550_female_urban.json
743-31-0813|3536114799459553|Wanda|Harper|F|418 Allen Parks|Terrell|TX|75161|32.7332|-96.195|29792|Academic librarian|1976-01-23|746930653198|adults_2550_female_urban.json
112-25-1838|4073443121156869|Jonathan|Grant|M|091 Hart Corners Suite 063|Lexington|KY|40509|38.0102|-84.4274|296965|Pension scheme manager|1994-08-26|979286423727|adults_2550_male_urban.json
470-61-3689|3582214670454443|Angel|Patel|M|7826 Vanessa Fort Apt. 624|Shelburne Falls|MA|01370|42.6022|-72.7391|4084|Air broker|1971-02-08|259588204397|adults_50up_male_urban.json
372-52-0631|6597288859738681|Daniel|Potts|M|272 Ethan Drive Suite 700|Sterling|VA|20164|39.023|-77.3994|79651|Environmental consultant|1987-05-06|686250926482|adults_2550_male_urban.json
047-06-1328|3522535303545790|Vincent|Gallagher|M|242 Luke Parkways Suite 226|Riverton|NJ|08077|40.002|-74.9952|18307|Investment analyst|2003-09-13|31187697757|young_adults_male_urban.json
448-07-8881|4515898062384831325|Tanner|Perry|M|275 Shepard Station|Corpus Christi|TX|78412|27.7061|-97.3537|306433|Surveyor, planning and development|1965-05-06|928065554378|adults_50up_male_urban.json
374-13-9870|630493077899|Steven|Cross|M|12708 Trevor Valley Suite 419|Columbus|GA|31903|32.4245|-84.9481|173903|Comptroller|1969-01-30|597213028599|adults_50up_male_urban.json
117-38-0692|30015028357103|Alexandra|Griffin|F|27289 Roy Trafficway Apt. 519|Macon|GA|31210|32.8926|-83.7455|165895|Web designer|1961-10-29|517417916028|adults_50up_female_urban.json
467-27-8009|3549202732392398|Preston|Turner|M|083 Jones Summit|White Plains|NY|10603|41.0499|-73.7776|69870|Designer, textile|1975-03-17|15435464424|adults_2550_male_urban.json
560-89-1651|3547860455353020|Debbie|Jackson|F|581 Flores Ranch|Lynn|MA|01905|42.4694|-70.9728|90282|Quantity surveyor|1987-01-01|334211390906|adults_2550_female_urban.json
370-32-8568|4908877314120|Richard|Hill|M|2497 Allen Street|Fairfax Station|VA|22039|38.7602|-77.3064|18364|Adult guidance worker|1936-06-04|719300408352|adults_50up_male_urban.json
548-90-7276|2285994383859002|Julian|Jones|M|64520 Matthew Roads Apt. 879|Spring Mills|PA|16875|40.8578|-77.574|3945|Scientist, clinical (histocompatibility and immunogenetics)|2002-10-17|54448126086|young_adults_male_urban.json
074-16-0786|3599392246340006|Megan|Johnson|F|63252 Christina Shore Apt. 373|Minneapolis|MN|55447|45.0033|-93.4875|1022298|Historic buildings inspector/conservation officer|1937-05-03|725156832445|adults_50up_female_urban.json
494-60-6675|4076774268487148|William|Murray|M|8842 Joshua Courts|Burleson|TX|76028|32.5316|-97.309|59744|Insurance account manager|1975-10-29|721698409052|adults_2550_male_urban.json
